"name","cpu","ram","gpu","storage","screen_size","screen_resolution","screen_tech","battery","os","color","price","rating","review_text"
"Laptop Lenovo IdeaPad Slim 5 14AKP10 83HX00ABVN","AMD Ryzen AI 5 330 (4 lõi / 8 luồng, 2.0 / 4.5GHz, 4MB L2 / 8MB L3)","2 khe (2 x 8GB, nâng tối đa 32GB DDR5-5600)","AMD Radeon 820M Graphics","512GB SSD M.2 2242 PCIe 4.0x4 NVMe (up to 1TB)","14 inches","1920 x 1200 pixels (WUXGA)","Độ sáng 400nits Glossy
Độ phủ màu 100% DCI-P3
DisplayHDR True Black 500","60Wh, 65W USB-C Slim (Wall-mount)","Windows 11 Home Single Language, English","Xám","21.290.000₫","",""
"Laptop Lenovo IdeaPad Slim 3 15IRH10 83K1000JVN","Intel Core i7-13620H, 10 lõi (6P + 4E) / 16 luồng, P-core 2.4 / 4.9GHz, E-core 1.8 / 3.6GHz, 24MB","8GB Onboard + 8GB SO-DIMM DDR5-4800 (Nâng cấp tối đa 24GB (8GB Onboard + 16GB SO-DIMM) DDR5-4800)","Intel UHD Graphics","512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Tối đa hai ổ đĩa, 2x M.2 SSD, M.2 2242 SSD lên đến 1TB)","15.3 inches","1920 x 1200 pixels (WUXGA)","Độ sáng 300nits
Màn hình chống chói
Độ phủ màu 45% NTSC","60Wh (Đầu tròn 65W (3 chân))","Windows 11 Home Single Language, English","Xám","20.690.000₫","",""
"Laptop Lenovo ThinkPad X1 Carbon Gen 13 Aura Edition 21NS008HVN","Intel Core Ultra 7 258V, 8 lõi (4P + 4LPE) / 8 luồng, Max Turbo up to 4.8GHz, 12MB","Không nâng cấp","Intel Arc Graphics 140V","1TB SSD M.2 2280 PCIe 5.0x4 Performance NVMe Opal 2.0 (Một ổ đĩa, SSD M.2 2280 lên đến 2TB)","14 inches","1920 x 1200 pixels (WUXGA)","Màn hình chống chói
Độ sáng 500nits
Độ phủ màu 100% sRGB","57Wh, 65W USB-C Slim GaN (3-pin)","Windows 11 Pro, English (US) / English (UK) + Bộ hiệu suất kết nối Intel + Lenovo AI Now","Đen","59.990.000₫","",""
"Laptop Lenovo IdeaPad Slim 3 14IRH10 83K0000AVN","Intel Core i5-13420H, 8 lõi (4P + 4E) / 12 luồng, P-core 2.1 / 4.6GHz, E-core 1.5 / 3.4GHz, 12MB","2 khe (1 x 8GB Onboard + 1 x 16GB SO-DIMM, tối đa 24GB)","Intel UHD Graphics","512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Tối đa hai ổ đĩa, nâng cấp lên đến 1TB)","14 inches","1920 x 1200 pixels (WUXGA)","Độ sáng 300nits
Màn hình chống chói
Độ phủ màu 45% NTSC","60Wh (Đầu tròn 65W (3 chân))","Windows 11 Home Single Language, English","Xám","17.990.000₫","",""
"Laptop Lenovo IdeaPad Slim 3 15IRH10 83K1002PVN","Intel Core i5-13420H, 8 lõi (4P + 4E) / 12 luồng, P-core 2.1 / 4.6GHz, E-core 1.5 / 3.4GHz, 12MB","2 khe (8GB Soldered DDR5-4800 + 8GB SO-DIMM DDR5-4800, tối đa 24GB (8GB Onboard + 16GB SO-DIMM))","Intel UHD Graphics","512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Tối đa hai ổ đĩa, 2x M.2 SSD • M.2 2242 SSD lên đến 1TB)","15.1 inches","2560 x 1600 (WQXGA)","Độ sáng 500nits
Độ phủ màu 100% DCI-P3
DisplayHDR True Black 600","60Wh, 65W Round Tip (3-pin)","Windows 11 Home Single Language, English","Xám","18.590.000₫","",""
"Laptop Lenovo IdeaPad Flex 5 14ABR8 82XX00FWVN","AMD Ryzen 7 5825U (8 lõi / 16 luồng, 2.0 / 4.5GHz, 4MB L2 / 16MB L3)","Không nâng cấp","AMD Radeon Graphics","512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Một ổ đĩa, tối đa 1TB M.2 2242 SSD)","14 inches","1920 x 1200 pixels (WUXGA)","Độ sáng 300nits
Độ phủ màu 45% NTSC
TÜV Low Blue Light","52.5Wh (65W Round Tip (3-pin))","Windows 11 Home Single Language, English","Xám","17.990.000₫","",""
"Laptop Lenovo IdeaPad Slim 3 15ARP10 83K700EVVN","AMD Ryzen 7 7735HS (8 lõi / 16 luồng, 3.2 / 4.75GHz, 4MB L2 / 16MB L3)","2 khe (8GB Onboard + 16GB SODIMM, tối đa 24GB)","AMD Radeon 680M Graphics","512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Tối đa hai ổ đĩa, up to 1TB)","15.3 inches","1920 x 1200 pixels (WUXGA)","Độ sáng 300nits
Màn hình chống chói
Độ phủ màu 45% NTSC","50Wh, 65W Round Tip (3-pin)","Windows 11 Home Single Language, English","Xám","17.990.000₫","",""
"Laptop Lenovo IdeaPad Slim 3 16IRH10 83K20001VN","Intel Core i7-13620H, 10 lõi (6P + 4E) / 16 luồng, P-core 2.4 / 4.9GHz, E-core 1.8 / 3.6GHz, 24MB","8GB Soldered DDR5-4800 + 8GB SO-DIMM DDR5-4800 (Nâng cấp tối đa 24GB (8GB hàn + 16GB SO-DIMM) DDR5-4800)","Intel UHD Graphics","512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Tối đa hai ổ đĩa, 2x M.2 SSD • M.2 2242 SSD lên đến 1TB)","16 inches","1920 x 1200 pixels (WUXGA)","Độ sáng 300nits
Độ phủ màu 45% NTSC
Màn hình chống chói","60Wh
Đầu tròn 65W (3 chân)","Windows 11 Home Single Language, English","Xám","21.490.000₫","",""
"Laptop Lenovo IdeaPad Slim 3 14ARP10 83K6005UVN","AMD Ryzen 5 7535HS (6 lõi / 12 luồng, 3.3 / 4.55GHz, 3MB L2 / 16MB L3)","2 khe (8GB Onboard + 16GB SODIMM DDR5-4800, nâng cấp tối đa 24GB)","AMD Radeon 660M Graphics","512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Tối đa hai ổ đĩa, 2x SSD M.2, nâng cấp lên đến 1TB)","14 inches","1920 x 1200 pixels (WUXGA)","Độ sáng 300nits
Màn hình chống chói
Độ phủ màu 45% NTSC","50Wh, 65W Round Tip (3-pin)","Windows 11 Home Single Language, English","Xám","17.690.000₫","",""
"Laptop Lenovo IdeadPad Slim 3 14IRH10 83K00007VN","Intel Core i7-13620H, 10 lõi (6P + 4E) / 16 luồng, P-core 2.4 / 4.9GHz, E-core 1.8 / 3.6GHz, 24MB","8GB Soldered DDR5-4800 + 8GB SO-DIMM DDR5-4800 (Tối đa 24GB (8GB Onboard + 16GB SO-DIMM) DDR5-4800)","Intel UHD Graphics","512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Tối đa hai ổ đĩa, 2x M.2 SSD • M.2 2242 SSD lên đến 1TB)","14 inches","1920 x 1200 pixels (WUXGA)","Độ sáng 300nits
Màn hình chống chói
Độ phủ màu 45% NTSC","60Wh (Đầu tròn 65W (3 chân))","Windows 11 Home Single Language, English","Xám","19.990.000₫","",""
"Laptop Lenovo Legion 5 15IRX10 83LY00A7VN","Intel Core i7-14700HX, 20 lõi (8P + 12E) / 28 luồng, P-core 2.1 / 5.5GHz, E-core 1.5 / 3.9GHz, 33MB","2 khe (1x 16GB, nâng cấp tối đa 32GB)","NVIDIA GeForce RTX 5050 8GB GDDR7, Boost Clock 2662MHz, TGP 115W, 440 AI TOPS","512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Tối đa hai ổ đĩa, 2x M.2 SSD • M.2 2242 SSD tối đa 1TB mỗi ổ)","15.1 inches","2560 x 1600 (WQXGA)","Độ sáng 500nits
Độ phủ màu 100% DCI-P3
Dolby Vision
DisplayHDR True Black 600","80Wh, 245W Slim Tip (3-pin)","Windows 11 Home Single Language, English + Office Home 2024 + Lenovo AI Now","Đen","37.990.000₫","",""
"Laptop Lenovo IdeaPad Slim 5 14IAH10 83NC0016VN","Intel Core Ultra 5 225H, 14 lõi (4P + 8E + 2LPE) / 14 luồng, Max Turbo up to 4.9GHz, 18MB","2 khe (2x 12GB, tối đa 24GB)","Intel Arc 130T GPU","1TB SSD M.2 2242 PCIe 4.0x4 NVMe","14 inches","1920 x 1200 pixels (WUXGA)","Độ sáng 400nits
Độ phủ màu 100% DCI-P3
DisplayHDR True Black 500","60Wh, 65W USB-C Slim (Wall-mount)","Windows 11 Home Single Language, English + Office Trial + Lenovo AI Now","Xám","22.990.000₫","",""
"Laptop Lenovo LOQ 15ARP9 83JC00HYVN","AMD Ryzen 5 7235HS (4 lõi / 8 luồng, 3.2 / 4.2GHz, 2MB L2 / 8MB L3)","2 khe (2x 12GB, nâng cấp tối đa 32GB DDR5-4800)","NVIDIA GeForce RTX 3050 6GB GDDR6, Boost Clock 1732MHz, TGP 95W","512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Tối đa hai ổ đĩa, 2x M.2 SSD • M.2 2242 SSD tối đa 1TB mỗi ổ)","15.6 inches","1920 x 1080 pixels (FullHD)","Độ sáng 300nits
Màn hình chống chói
Độ phủ màu 100% sRGB
G-SYNC","60Wh (Đầu mỏng 170W (3 chân))","Windows 11 Home Single Language, English","Xám","21.990.000₫","4.5 sao/ (2 đánh giá)","Thời lượng pin Cực khoẻ | Hiệu năng Mượt mà, đa nhiệm tốt | Chất lượng hiển thị của màn hình Siêu đẹp | phần máy hơi phức tạp nhưng nhân viên nhiệt tình lắm || Thời lượng pin Cực khoẻ | Hiệu năng Mượt mà, đa nhiệm tốt | Chất lượng hiển thị của màn hình Siêu đẹp | Sài ổn, hiệu năng cũng oke nhưng lâu lâu khi chơi game thì lại bị tắt màn hình và dừng hoạt động, tắt bật máy thì dụng lại ngay được."
"Laptop Lenovo ThinkPad E16 Gen 3 21SR002RVN","Intel Core Ultra 5 225H, 14 lõi (4P + 8E + 2LPE) / 14 luồng, Max Turbo up to 4.9GHz, 18MB Intel Smart Cache","2 khe (2 x 16GB, tối đa 64GB DDR5-5600)","Intel Arc 130T GPU","1TB SSD M.2 2242 PCIe 4.0x4 NVMe Opal 2.0","16 inches","1920 x 1200 pixels (WUXGA)","Độ sáng 300nits
Màn hình chống chói
Độ phủ màu 45% NTSC","48Wh, 65W USB-C (3-pin)","Windows 11 Home Single Language, English (US) / English (UK)","Đen","26.990.000₫","",""
"Laptop Lenovo LOQ 15ARP9 83JC007HVN","AMD Ryzen 5 7235HS (4 lõi / 8 luồng, 3.2 / 4.2GHz, 2MB L2 / 8MB L3)","2 khe (1x 12GB SO-DIMM DDR5-4800, nâng cấp 32GB DDR5-4800)","NVIDIA GeForce RTX 3050 6GB GDDR6, Boost Clock 1732MHz, TGP 95W","512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Up to two drives, 2x M.2 SSD, nâng cấp tối đa 1TB)","15.6 inches","1920 x 1080 pixels (FullHD)","Độ sáng 300nits
Màn hình chống chói
Độ phủ màu 100% sRGB
G-SYNC","60Wh","Windows 11 Home Single Language","Xám","19.990.000₫","",""
"Laptop Lenovo ThinkPad E16 Gen 3 21SR002GVA","Intel Core Ultra 5 225H, 14 lõi (4P + 8E + 2LPE) / 14 luồng, Max Turbo up to 4.9GHz, 18MB","2 khe (1 x 16GB, nâng cấp tối đa 64GB DDR5-5600)","Intel Arc 130T","512GB SSD M.2 2242 PCIe 4.0x4 NVMe Opal 2.0","16 inches","1920 x 1200 pixels (WUXGA)","Độ sáng 300nits
Màn hình chống chói
Độ phủ màu 45% NTSC","48Wh, 65W USB-C (3-pin)","Free OS","Đen","22.690.000₫","",""
"Laptop Lenovo IdeaPad Slim 5 14IRH10 83HR0000VN","Intel Core i5-13420H, 8 lõi (4P + 4E) / 12 luồng, P-core 2.1 / 4.6GHz, E-core 1.5 / 3.4GHz, 12MB","2 khe (2x 8GB, nâng cấp tối đa 32GB)","Intel UHD Graphics","1TB SSD M.2 2242 PCIe 4.0x4 NVMe (Tối đa hai ổ đĩa, 2x M.2 SSD • M.2 2242 SSD lên đến 1TB)","14 inches","1920 x 1200 pixels (WUXGA)","Độ sáng 400nits
Độ phủ màu 100% DCI-P3
DisplayHDR True Black 500","60Wh, 65W USB-C Slim (Wall-mount)","Windows 11 Home Single Language, English","Xám","19.990.000₫","",""
"Laptop Lenovo Legion 7 16IAX10 83KY001VVN","Intel Core Ultra 9 275HX, 24 lõi (8P + 16E) / 24 luồng, Max Turbo up to 5.4GHz, 36MB","2 khe (2 x 16GB, tối đa 32GB)","NVIDIA GeForce RTX 5070 8GB GDDR7, Boost Clock 2347MHz, TGP 115W, 798 AI TOPS","1TB SSD M.2 2242 PCIe 4.0x4 NVMe (Tối đa hai ổ đĩa, 2x SSD M.2, mỗi ổ có dung lượng tối đa 1TB)","16 inches","2560 x 1600 (WQXGA)","Độ sáng 500nits (Điển hình) / 1100nits (Cao)
Độ phủ màu 100% DCI-P3
DisplayHDR True Black 1000
Dolby Vision
G-SYNC
Ánh sáng xanh thấp
Hiệu suất chơi game cao
Không nhấp nháy","84Wh, 245W Slim Tip (3-pin)","Windows 11 Home Single Language, English + Office Home 2024 + Lenovo AI Now","Trắng","65.990.000₫","",""
"Laptop Lenovo IdeaPad 1 14ALC7 82R30077VN","AMD Ryzen 7 5700U (8 lõi / 16 luồng, 1.8 / 4.3GHz, 4MB L2 / 8MB L3)","8GB Onboard + 8GB SO-DIMM (Tối đa 16GB)","AMD Radeon Graphics","512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Một ổ đĩa, tối đa 1TB M.2 2242 SSD hoặc 512GB M.2 2280 SSD)","14 inches","1920 x 1080 pixels (FullHD)","Độ sáng 250nits
Màn hình chống chói","42Wh
Đầu tròn 65W (3 chân)","Windows 11 Home Single Language, English","Xám","10.990.000₫","",""
"Laptop Lenovo Gaming Legion 5 15ACH6H 82JU00DGVN","AMD Ryzen 7-5800H","2 khe cắm tối đa 32GB","NVIDIA GeForce RTX 3060 6GB GDDR6","512GB SSD M.2 2280 PCIe 3.0x4 NVMe","15.6 inches","1920 x 1080 pixels (FullHD)","Tần số quét 165Hz, màn hình chống loá, 100% sRGB, Dolby Vision, Free-Sync, G-Sync, DC dimmer","4 Cell 80 WHr","Windows 11 Home SL","","","",""
"Laptop Lenovo IdeaPad 3 15ITL6 82H80388VN","Intel Core i5-1155G7 (2.5 / 4.5GHz, 8MB, 4 lõi / 8 luồng)","2 khe (8GB Onboard + 8GB SO-DIMM) tối đa 16GB","Intel Iris Xe Graphics","256GB SSD M.2 2242 PCIe 3.0x4 NVMe
Có thể tháo ra nâng cấp tối đa 1TB","15.6 inches","1920 x 1080 pixels (FullHD)","Độ sáng 250nits
Màn hình chống chói","45Wh","Windows 11 Home","Xám","11.090.000₫","5 sao/ (1 đánh giá)","No"
"Laptop Lenovo ideapad 5 pro 14ACN6 82L700L5VN","AMD Ryzen™ 5-5600U (3.3GHz upto 4.2GHz, 16MB)","16 GB On Board DDR4-3200Mhz","Integrated AMD Radeon Graphics","512GB SSD M.2 2242 PCIe 3.0x4 NVMe","14 inches","2880 x 1800 pixels","IPS 400 nits Anti-glare
90Hz
100% sRGB","56.5Wh","Windows 11 Home 64","Xám","18.490.000₫","",""
"Laptop Lenovo Ideapad 5 Pro 16ARH7","AMD Ryzen 5 6600HS Creator Edition","LPDDR5-6400","NVIDIA GeForce GTX 1650 4GB GDDR6","512GB SSD M.2 2242 PCIe 4.0x4 NVMe","16 inches","2560 x 1600 (WQXGA)","IPS 350nits Chống chói, 120Hz, 100% sRGB, TÜV Low Blue Light, G-sync","75Wh","Windows 11","","","",""
"Laptop Lenovo Ideapad Slim 3 15IML05 81WB01DYVN","Intel Core i3-10110U, 2 nhân 4 luồng, 2.10 GHz (tối đa 4.1 GHz), 4 MB","Trống 1 khe cắm
Nâng tối đa 12GB","Intel UHD Graphics","256GB SSD M.2 2242 PCIe 3.0x2 NVMe","15.6 inches","1920 x 1080 pixels (FullHD)","Màn hình chống loá
250 nits","35Wh","Windows 11 Home SL","","","",""
"Laptop Lenovo ThinkPad E14 Gen 7 21SX0031VN","Intel Core Ultra 7 255H, 16 lõi (6P + 8E + 2LPE) / 16 luồng, Max Turbo up to 5.1GHz, 24MB","2 khe (2x 16GB, nâng cấp tối đa 64GB)","Intel Arc 140T","512GB SSD M.2 2242 PCIe 4.0x4 NVMe Opal 2.0, tối đa 1TB","14 inches","1920 x 1200 pixels (WUXGA)","Độ sáng 300nits
Màn hình chống chói
Độ phủ màu 45% NTSC","48Wh, 65W USB-C (3-pin)","Windows 11 Home Single Language, English (US) / English (UK)","Đen","31.490.000₫","",""
"Laptop Lenovo LOQ 15ARP10E 83S0004FVN","AMD Ryzen 7 7735HS (8 lõi / 16 luồng, 3.2 / 4.75GHz, 4MB L2 / 16MB L3)","2 khe (1 x 16GB)","NVIDIA GeForce RTX 4050 6GB GDDR6, Boost Clock 1605MHz, TGP 65W, 194 AI TOPS","512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Tối đa hai ổ đĩa, 2x SSD M.2 dung lượng tối đa 1TB mỗi ổ)","15.6 inches","1920 x 1080 pixels (FullHD)","Độ sáng 300nits
Màn hình chống chói
Độ phủ màu 100% sRGB
FreeSync","57.5Wh, 135W Slim Tip (3-pin)","Windows 11 Home Single Language, English","Xám","25.990.000₫","",""
"Laptop Lenovo ThinkPad E14 Gen 7 21T90023VN","Intel Core 5 210H, 8 lõi (4P + 4E) / 12 luồng, P-core 2.2 / 4.8GHz, E-core 1.6 / 3.6GHz, 12MB Intel Smart Cache","2 khe (1 x 16GB, tối đa 64GB)","Intel Graphics","512GB SSD M.2 2242 PCIe 4.0x4 NVMe Opal 2.0, up to 1TB","14 inches","1920 x 1200 pixels (WUXGA)","Độ sáng 300nits
Màn hình chống chói
Độ phủ màu 45% NTSC","48Wh, 65W USB-C (3-pin)","Windows 11 Home Single Language, English (US) / English (UK)","Đen","22.490.000₫","",""
"Laptop Lenovo Legion 5 15AHP10 83M00030VN","AMD Ryzen 7 260 (8 lõi / 16 luồng, 3.8 / 5.1GHz, 8MB L2 / 16MB L3)","2 khe (1 x 24GB, tối đa 32GB DDR5-5600)","NVIDIA GeForce RTX 5060 8GB GDDR7, Boost Clock 2497MHz, TGP 115W, 572 AI TOPS","1TB SSD M.2 2242 PCIe 4.0x4 NVMe (Hai khe cắm, tối đa hai ổ đĩa, 2x SSD M.2, mỗi ổ có dung lượng tối đa 1TB)","15.1 inches","2560 x 1600 (WQXGA)","Độ sáng 1000nits (đỉnh) / 500nits (điển hình)
Độ phủ màu 100% DCI-P3
Dolby Vision
DisplayHDR True Black 600","80Wh, 245W Slim Tip (3-pin)","Windows 11 Home Single Language, English + Office Home 2024 + Lenovo AI Now","Đen","39.990.000₫","",""
"Laptop Lenovo ThinkPad X1 Carbon Gen 13 Aura Edition 21NX0039VN","Intel Core Ultra 7 255H, 16 lõi (6P + 8E + 2LPE) / 16 luồng, Max Turbo up to 5.1GHz, 24MB","Không nâng cấp","Intel Arc 140T GPU","512GB SSD M.2 2280 PCIe 4.0x4 NVMe Opal 2.0 (Một ổ đĩa, tối đa 2TB M.2 2280 SSD)","14 inches","1920 x 1200 pixels (WUXGA)","Độ sáng 500nits
Màn hình chống chói
Độ phủ màu 100% sRGB","57Wh, 65W USB-C Slim GaN (3-pin)","Windows 11 Pro, English (US) / English (UK)","Đen","51.990.000₫","",""
"Laptop Lenovo Legion 5 15IRX10 83LY00HRVN","Intel Core i7-13650HX, 14 lõi (6P + 8E) / 20 luồng, P-core 2.6 / 4.9GHz, E-core 1.9 / 3.6GHz, 24MB","2 khe (1 x 16GB, nâng tối đa 32GB)","NVIDIA GeForce RTX 5050 8GB GDDR7, Boost Clock 2662MHz, TGP 115W, 440 AI TOPS","512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Tối đa hai ổ đĩa, 2x SSD M.2 • SSD M.2 2242, mỗi ổ có dung lượng tối đa 1TB)","15.3 inches","1920 x 1200 pixels (WUXGA)","Độ sáng 300nits
Màn hình chống chói
Độ phủ màu 100% sRGB
Dolby Vision","80Wh, 245W Slim Tip (3-pin)","Windows 11 Home Single Language, English + Office Home 2024 + Lenovo AI Now","Đen","34.990.000₫","",""
"Laptop Lenovo IdeaPad Slim 5 14Q8X9 83HL000KVN","Snapdragon X Plus X1P-42-100, 8C, Max Turbo up to 3.4GHz (single-core) / 3.2GHz (8-core), 30MB","LPDDR5x-8448 Onboard","Qualcomm Adreno
Tiến trình chip mới nên có thể không kết nối được với các thiết bị có driver cũ","512GB SSD M.2 2242 PCIe 4.0x4 NVMe (One drive, up to 1TB M.2 2242 SSD)","14 inches","1920 x 1200 pixels (WUXGA)","Độ sáng 400nits
Độ phủ màu 100% DCI-P3","57Wh","Windows 11 Home Single Language","Xám","18.490.000₫","",""
"Laptop Lenovo Legion Pro 5 16IAX10 83F3003VVN","Intel Core Ultra 9 275HX, 24 lõi (8P + 16E) / 24 luồng, Max Turbo up to 5.4GHz, 36MB","2 khe (2x 16GB, tối đa 32GB)","NVIDIA GeForce RTX 5060 8GB GDDR7, Boost Clock 2497MHz, TGP 115W, 572 AI TOPS","1TB SSD M.2 2242 PCIe 4.0x4 NVMe","16 inches","2560 x 1600 (WQXGA)","Độ sáng 500nits
Độ phủ màu 100% DCI-P3
DisplayHDR True Black 1000
Dolby Vision
G-SYNC
Ánh sáng xanh thấp
Hiệu suất chơi game cao
Không nhấp nháy","80Wh, 245W Slim Tip (3-pin)","Windows 11 Home Single Language, English + Office Home 2024 + Lenovo AI Now","Đen","53.990.000₫","",""
"Laptop Lenovo ThinkPad E16 Gen 3 21SR002NVN","Intel Core Ultra 5 225H, 14 lõi (4P + 8E + 2LPE) / 14 luồng, Max Turbo up to 4.9GHz, 18MB","2 khe (1x 16GB, nâng cấp tối đa 64GB)","Intel Arc 130T tích hợp hoạt động như Intel Graphics","512GB SSD M.2 2242 PCIe 4.0x4 NVMe Opal 2.0","16 inches","1920 x 1200 pixels (WUXGA)","Độ sáng 300nits
Màn hình chống chói
Độ phủ màu 45% NTSC","48Wh, 65W USB-C (3-pin)","Windows 11 Home Single Language, English (US) / English (UK)","Đen","24.490.000₫","",""
"Laptop Lenovo ThinkBook 14 G8 IRL 21SG007TVN","Intel Core 7 240H, 10 lõi (6P + 4E) / 16 luồng, P-core 2.5 / 5.2GHz, E-core 1.8 / 4.0GHz, 24MB","2 khe (1 x 16GB, nâng cấp đến 64GB DDR5-5600)","Intel Graphics","512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Hai khe cắm M.2 2280 PCIe 4.0 x4, tối đa 2TB mỗi ổ)","14 inches","1920 x 1200 pixels (WUXGA)","Độ sáng 300nits
Màn hình chống chói
Độ phủ màu 45% NTSC","45Wh, 65W USB-C (3-pin)","Windows 11 Home Single Language, English (US) / English (UK) + Office Trial + Absolute Home & Office Basic 1-year","Xám","22.990.000₫","",""
"Laptop Lenovo ThinkPad T14s Gen 6 21R1000AVN","Intel Core Ultra 7 255H, 16 lõi (6P + 8E + 2LPE) / 16 luồng, Max Turbo up to 5.1GHz, 24MB","Onboard không nâng cấp","Intel Arc 140T GPU","512GB SSD M.2 2280 PCIe 4.0x4 Performance NVMe Opal 2.0 (One drive, up to 1TB M.2 2280 SSD)","14 inches","1920 x 1200 pixels (WUXGA)","Độ sáng 400nits
Màn hình chống chói
Độ phủ màu 45% NTSC
DBEF5 (Dual Brightness Enhancement Film 5)","58Wh, 65W USB-C Slim GaN (3-pin)","Windows 11 Pro, English (US) / English (UK)","Đen","42.490.000₫","",""
"Laptop Lenovo V15 G4 IRU 83CC0041VN","Intel Core i5-13420H, 8 lõi (4P + 4E) / 12 luồng, P-core 2.1 / 4.6GHz, E-core 1.5 / 3.4GHz, 12MB","2 khe (8GB Soldered DDR4-3200 + 8GB SO-DIMM DDR4-3200)","Intel UHD Graphics","512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Tối đa 1TB)","15.6 inches","1920 x 1080 pixels (FullHD)","Độ sáng 300nits
Màn hình chống chói
Độ phủ màu 45% NTSC","38Wh, 65W USB-C (3-pin)","Free OS","Xám","13.290.000₫","",""
"Laptop Lenovo ThinkBook 14 G8 IAL 21SJ0070VN","Intel Core Ultra 5 225H, 14 lõi (4P + 8E + 2LPE) / 14 luồng, Max Turbo up to 4.9GHz, 18MB Intel Smart Cache","2 khe (2 x 8GB, nâng cấp tối đa 64GB DDR5-5600)","Intel Arc 130T","512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Tối đa hai ổ đĩa, 2 ổ SSD M.2, dung lượng tối đa 2TB mỗi ổ)","14 inches","1920 x 1200 pixels (WUXGA)","Độ sáng 300nits
Độ phủ màu 45% NTSC
Màn hình chống chói","45Wh, 65W USB-C (3-pin)","Windows 11 Home Single Language + Office Trial + Absolute Home & Office Basic 1-year","Xám","22.890.000₫","",""
"Laptop Lenovo LOQ Essential 15IRX11 83SC003RVN","Intel Core i5-13450HX, 10 lõi (6P + 4E) / 16 luồng, P-core 2.4 / 4.6GHz, E-core 1.8 / 3.4GHz, 20MB","2 khe (1 x 16GB, Up to 16GB DDR5-4800 offering)","NVIDIA GeForce RTX 5050 8GB GDDR7, Boost Clock 1500MHz, TGP 65W, 440 AI TOPS","512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Tối đa hai ổ đĩa, 2x SSD M.2 • SSD M.2 dung lượng tối đa 1TB mỗi ổ)","15.6 inches","1920 x 1080 pixels (FullHD)","Độ sáng 300nits
Độ phủ màu 100% sRGB
Màn hình chống chói","60Wh, 135W Slim Tip (3-pin)","Windows 11 Home Single Language, English","Xám","29.990.000₫","",""
"Laptop Lenovo V14 G4 IRU 83A000FNVN","Intel Core i5-13420H, 8 lõi (4P + 4E) / 12 luồng, P-core 2.1 / 4.6GHz, E-core 1.5 / 3.4GHz, 12MB","Tối đa 16GB (8GB Onboard + 8GB SO-DIMM)","Intel UHD Graphics","512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Lên đến hai ổ đĩa, nâng cấp tối đa 1TB)","14 inches","1920 x 1080 pixels (FullHD)","Độ sáng 300nits
Màn hình chống chói
Độ phủ màu 45% NTSC","38Wh, 65W USB-C (3-pin)","Free OS","Xám","13.290.000₫","",""
"Laptop Lenovo IdeaPad Slim 5 14IRH10R 83J0006CVN","Intel Core 5 210H, 8 lõi (4P + 4E) / 12 luồng, P-core 2.2 / 4.8GHz, E-core 1.6 / 3.6GHz, 12MB","2 khe (2x 16GB, tối đa 32GB)","Intel Graphics","1TB SSD M.2 2242 PCIe 4.0x4 NVMe","14 inches","1920 x 1200 pixels (WUXGA)","Độ sáng 400nits
Độ phủ màu 100% DCI-P3
DisplayHDR True Black 500","60Wh, 65W USB-C Slim (Wall-mount)","Windows 11 Home Single Language, English","Xám","22.990.000₫","",""
"Laptop Lenovo Yoga Slim 7 14IMH9 83CV00DKVN","Intel Core Ultra 7 155H, 16 lõi (6P + 8E + 2LPE) / 22 luồng, Max Turbo up to 4.8GHz, 24MB","Onboard không nâng cấp","Intel Arc Graphics","1TB SSD M.2 2242 PCIe 4.0x4 NVMe","14 inches","1920 x 1200 pixels (WUXGA)","Độ sáng 400nits
Độ phủ màu 100% DCI-P3
Eyesafe
Dolby Vision
DisplayHDR True Black 500","65Wh, 65W USB-C Slim (Wall-mount)","Windows 11 Home Single Language, English + Microsoft 365 Basic + Office Home 2024","Xám","29.490.000₫","",""
